Date,PS_incoming,PS_feed_A,PS_feed_B,PS_feed_TS,PS_feed_VS,FW_intake_new,FW_intake_old,FW_grit_light,FW_grit_heavy,FW_grit_out,Treated_FW,FW_Feed_A,FW_Feed_B,FW_Feed_TS,FW_Feed_VS,Dig_Feed_A,Dig_Feed_B,Dig_A_Temp,Dig_A_TS,Dig_A_VS,Dig_B_Temp,Dig_B_TS,Dig_B_VS,Dig_Dewater,Dig_DD_A,Dig_DD_B,Biogas_prod
2022.1.31,1201,123,131,0.0891,0.6810,212.68,0,8.8,2.5,14.14,185.28,169,169,0.0774,0.8387,292,300,41.4,0.0348,0.5332,41.5,0.0359,0.5341,606,292,310,28360
2022.2.1,563,78,73,0.0891,0.6810,195.28,0,5.7,2,0,148.6,96,94,0.0774,0.8387,174,167,41.5,0.0348,0.5332,41.5,0.0359,0.5341,375,78,66,20751
2022.2.2,986,134,172,0.0891,0.6810,138.6,0,10.9,3.4,16.2,223.72,191,182,0.0774,0.8387,325,354,41.2,0.0348,0.5332,41,0.0359,0.5341,402,321,303,28632
2022.2.3,988,126,137,0.0891,0.6810,173.72,0,6,1.4,18.24,122.4,171,188,0.0774,0.8387,297,325,40.7,0.0348,0.5332,40.9,0.0359,0.5341,697,316,275,30537
2022.2.4,960,118,117,0.0891,0.6810,192.4,0,4.6,0.9,0,100,138,143,0.0774,0.8387,256,260,40.7,0.0348,0.5332,40.7,0.0359,0.5341,615,215,293,25551
2022.2.5,800,109,110,0.0891,0.6810,0,0,11.6,3.5,16.98,215.92,143,129,0.0774,0.8387,252,239,40.4,0.0348,0.5332,40.5,0.0359,0.5341,252,211,283,24718
2022.2.6,871,84,73,0.0891,0.6810,225.53,40.39,13.4,3.3,13.75,237.64,169,173,0.0774,0.8387,253,246,40.1,0.0348,0.5332,40.2,0.0359,0.5341,780,306,256,26077
2022.2.7,824,91,64,0.0733,0.7179,197.64,0,10.9,2.6,19.4,188.29,158,179,0.0818,0.8367,249,243,39.9,0.0351,0.5364,39.9,0.0355,0.5285,478,272,266,26288
2022.2.8,742,98,107,0.0733,0.7179,208.29,0,13.2,3.1,16.36,218.09,194,187,0.0818,0.8367,292,294,39.6,0.0351,0.5364,39.8,0.0355,0.5285,502,287,243,27052
2022.2.9,1070,92,57,0.0810,0.7074,183.09,0,10.1,2.4,16.73,172.74,187,163,0.0818,0.8367,279,220,39.5,0.0351,0.5364,39.7,0.0355,0.5285,485,282,165,25051
2022.2.10,1065,125,106,0.0810,0.7074,172.74,0,9.7,2.8,15.52,177.74,107,115,0.0818,0.8367,232,221,39.3,0.0351,0.5364,39.4,0.0355,0.5285,509,234,263,22470
2022.2.11,793,104,110,0.0810,0.7074,177.74,0,0,0,0,0,120,108,0.0818,0.8367,224,218,39,0.0351,0.5364,39.2,0.0355,0.5285,312,137,195,18520
2022.2.12,630,42,76,0.0810,0.7074,0,0,12.4,4,13.53,244.92,142,140,0.0818,0.8367,184,216,39,0.0351,0.5364,39.2,0.0355,0.5285,246,226,150,20230
2022.2.13,1177,124,97,0.0810,0.7074,248.05,41.87,6.8,2.5,15.95,169.89,165,174,0.0818,0.8367,289,271,38.7,0.0351,0.5364,38.9,0.0355,0.5285,366,169,272,23606
2022.2.14,880,108,122,0.0810,0.7074,219.89,0,8.8,3.9,9.05,223.4,162,179,0.0788,0.8345,270,301,38.7,0.0327,0.5422,38.8,0.0334,0.5557,589,353,306,24587
2022.2.15,835,102,79,0.0747,0.6739,193.4,0,10.7,3.2,14.95,208.51,165,159,0.0788,0.8345,267,238,38.4,0.0327,0.5422,38.6,0.0334,0.5557,628,269,279,25264
2022.2.16,966,69,96,0.0747,0.6739,148.51,0,10.4,2.82,18.3,193.61,157,165,0.0788,0.8345,226,261,38.3,0.0327,0.5422,38.6,0.0334,0.5557,447,195,210,25616
2022.2.17,1095,134,137,0.0747,0.6739,203.61,0,4.5,1.3,8.39,113.37,156,173,0.0788,0.8345,290,310,38.1,0.0327,0.5422,38.3,0.0334,0.5557,443,290,284,26224
2022.2.18,828,105,88,0.0747,0.6739,198.37,0,5.1,0.7,0,100,114,113,0.0788,0.8345,219,201,38,0.0327,0.5422,38,0.0334,0.5557,495,299,213,22234
2022.2.19,853,102,106,0.0747,0.6739,0,0,9.3,3.6,12.18,228.61,125,125,0.0788,0.8345,227,231,37.8,0.0327,0.5422,37.9,0.0334,0.5557,436,172,252,21922
2022.2.20,836,87,97,0.0747,0.6739,262.68,40.93,8,4.1,15.44,208.25,160,159,0.0788,0.8345,247,256,38.1,0.0327,0.5422,38.2,0.0334,0.5557,259,257,196,24861
2022.2.21,933,98,89,0.0697,0.6536,208.25,0,5.1,2.8,12.57,155.03,188,195,0.0823,0.8402,286,284,38.3,0.0353,0.5364,38.4,0.0351,0.5413,621,324,257,28673
2022.2.22,868,106,108,0.0697,0.6536,185.03,0,9.9,3.1,7.75,193.02,168,173,0.0818,0.8462,274,281,37.9,0.0353,0.5364,38.2,0.0351,0.5413,591,287,276,27249
2022.2.23,852,95,108,0.0697,0.6536,163.02,0,8.2,3.6,15.42,202.97,184,178,0.0818,0.8462,279,286,37.9,0.0353,0.5364,38,0.0351,0.5413,411,278,279,27359
2022.2.24,853,100,111,0.0697,0.6536,192.97,0,5.2,2.1,11.43,132.1,149,158,0.0818,0.8462,249,269,37.6,0.0353,0.5364,37.8,0.0351,0.5413,549,295,275,25841
2022.2.25,939,120,108,0.0697,0.6536,192.1,0,4.9,1.3,0,120,101,119,0.0818,0.8462,221,227,37.5,0.0353,0.5364,37.8,0.0351,0.5413,439,241,260,21843
2022.2.26,715,114,79,0.0697,0.6536,0,0,7.6,3.9,12.94,226.98,173,152,0.0818,0.8462,287,231,37.4,0.0353,0.5364,37.7,0.0351,0.5413,457,249,210,25177
2022.2.27,856,115,100,0.0777,0.6236,295.22,41.76,9.9,3.7,10.2,244.58,218,206,0.0802,0.8219,333,306,38.1,0.0349,0.5256,38.4,0.0349,0.5313,278,289,225,29492
2022.2.28,957,121,116,0.0777,0.6236,254.58,0,9.3,3.6,17.12,234.68,150,161,0.0802,0.8219,271,277,38.8,0.0349,0.5256,39,0.0349,0.5315,642,327,284,28598
2022.3.1,967,99,94,0.0777,0.6236,234.68,0,0,0,0,0,107,105,0.0802,0.8219,206,199,38.6,0.0349,0.5256,38.9,0.0349,0.5315,626,336,196,22353
2022.3.2,939,88,90,0.0777,0.6236,0,0,7.2,1.5,11.92,151.16,103,106,0.0802,0.8219,191,196,38.4,0.0349,0.5256,38.6,0.0349,0.5315,214,134,184,20024
2022.3.3,924,96,85,0.0777,0.6236,51.16,0,4.2,2.8,9.86,143.46,122,113,0.0802,0.8219,218,198,38.2,0.0349,0.5256,38.4,0.0349,0.5315,538,197,196,21296
2022.3.4,892,95,91,0.0777,0.6236,348.46,0,10.4,3.5,0,225,176,168,0.0802,0.8219,271,259,38.2,0.0349,0.5256,38.3,0.0349,0.5315,386,239,211,26556
2022.3.5,840,119,103,0.0777,0.6236,0,0,7.5,4.8,19.15,237.98,191,197,0.0802,0.8219,310,300,37.9,0.0349,0.5256,38.2,0.0349,0.5315,453,370,287,29516
2022.3.6,585,67,78,0.0954,0.6544,352.26,45.72,13.1,4.8,19.11,311.23,215,214,0.0831,0.8424,282,292,38.2,0.0357,0.5422,38.5,0.0349,0.5315,638,347,282,31280
2022.3.7,783,112,106,0.0954,0.6544,251.23,0,8.6,3.2,16.06,200.61,196,196,0.0831,0.8424,308,302,39.1,0.0357,0.5422,39.3,0.0345,0.5657,516,284,287,32118
2022.3.8,1024,77,105,0.0954,0.6544,210.61,0,10.8,3,14.22,216.25,191,178,0.0831,0.8424,268,283,38.7,0.0357,0.5422,38.8,0.0345,0.5657,567,281,349,29269
2022.3.9,722,89,95,0.0954,0.6544,176.25,0,9.2,2.2,13.6,166.51,185,182,0.0831,0.8424,274,277,39,0.0357,0.5422,39.1,0.0345,0.5657,625,300,304,30470
2022.3.10,704,87,81,0.0954,0.6544,181.55,0,7.3,1.8,11.08,145.12,185,178,0.0831,0.8424,272,259,38.6,0.0357,0.5422,38.7,0.0345,0.5657,579,278,278,29307
2022.3.11,682,84,88,0.0954,0.6544,210.12,0,9.3,1.7,0,155,183,185,0.0831,0.8424,267,273,38.3,0.0357,0.5422,38.5,0.0345,0.5657,487,263,267,29284
2022.3.12,795,122,94,0.0839,0.6705,0,0,15.4,4.2,17.66,277.1,199,199,0.0808,0.8567,321,293,38,0.0414,0.5175,38.3,0.0397,0.5317,498,247,251,29114
2022.3.13,877,147,138,0.0839,0.6705,316.75,35.35,13.9,3.5,18.41,244.85,182,186,0.0808,0.8567,329,324,37.7,0.0414,0.5175,37.9,0.0397,0.5317,487,355,277,29404
2022.3.14,785,109,119,0.0839,0.6705,234.85,0,11,3.3,21.1,192.44,189,185,0.0808,0.8567,298,304,37.9,0.0414,0.5175,38.3,0.0397,0.5317,482,114,164,28240
2022.3.15,916,125,116,0.0839,0.6705,212.44,0,11.7,3.4,18.1,214.57,174,186,0.0808,0.8567,299,302,37.9,0.0414,0.5175,38.1,0.0397,0.5317,378,343,267,29960
2022.3.16,877,89,111,0.0839,0.6705,169.57,0,15.6,3.9,16.56,255.86,187,169,0.0808,0.8567,276,280,37.9,0.0414,0.5175,38.1,0.0397,0.5317,502,246,299,28903
2022.3.17,908,99,87,0.0748,0.6942,215.86,0,12.8,3.1,20.26,204.51,176,182,0.0824,0.8438,275,269,37.6,0.0414,0.5175,37.8,0.0397,0.5317,464,295,242,28127
2022.3.18,897,86,93,0.0748,0.6942,204.51,0,0,0,0,0,168,169,0.0824,0.8438,254,262,37.4,0.0414,0.5175,37.6,0.0397,0.5317,609,192,170,28004
2022.3.19,662,95,80,0.0748,0.6942,0,0,14.3,4.1,18.09,257.13,87,132,0.0824,0.8438,182,212,38.2,0.0414,0.5175,38.1,0.0397,0.5317,358,196,176,23186
2022.3.20,909,99,97,0.0748,0.6942,302.71,39.42,10.4,3.9,16.58,214.78,188,162,0.0824,0.8438,287,259,38.9,0.0414,0.5175,38.9,0.0397,0.5317,573,277,270,26622
2022.3.21,701,91,100,0.0748,0.6942,234.78,0,11.1,3.7,15.63,208.36,140,189,0.0825,0.8519,231,289,39.6,0.0338,0.5185,39.4,0.0397,0.5317,316,229,176,28304
2022.3.22,891,143,148,0.0691,0.7235,208.36,0,11,3.3,18.22,190.16,150,158,0.0825,0.8519,293,306,39.5,0.0338,0.5185,39.2,0.0353,0.5210,432,260,274,29337
2022.3.23,872,88,106,0.0691,0.7235,180.16,0,13.5,3.4,15.22,215.51,169,166,0.0825,0.8519,257,272,39.1,0.0338,0.5185,38.9,0.0353,0.5210,493,225,352,27745
2022.3.24,904,76,74,0.0691,0.7235,215.51,0,8.1,2.6,18.88,149.3,171,168,0.0825,0.8519,247,242,38.9,0.0338,0.5185,38.9,0.0353,0.5210,558,235,335,28720
2022.3.25,930,80,87,0.0691,0.7235,209.3,0,10.6,2.6,0,150,177,171,0.0825,0.8519,257,258,38.6,0.0338,0.5185,38.4,0.0353,0.5210,576,192,276,28267
